mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.10339851379394531,0.047860535193720896,0.8988013744354248,0.1377254565209268,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.8224427990990116,0.8428646002088058,0.8481837491449761,0.820047161320517,0.8329049213377975,0.8332866021500159,0.011015226207602877,42,0.854977139359902,0.8448221191341684,0.8491952655057116,0.8429843451884597,0.8434130916431211,0.8470783921662726,0.004520127797774119
0.11219892501831055,0.028512819229983416,0.7428009033203125,0.17029279665563718,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.8190102061711231,0.8319580948266552,0.838391474961299,0.8169978759405264,0.8137055837563452,0.8240117043417137,0.009489852646666535,43,0.8463742484789574,0.8377621391580783,0.8384253299762249,0.8396828962885602,0.8348010562477569,0.8394091340299156,0.003834125935147406
0.08159832954406739,0.04156310481024793,0.7704003810882568,0.09631036335537939,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.8037817797751841,0.8241260755301147,0.8335079382222701,0.813638981891493,0.8054883536739027,0.8161063026286111,0.011294945540968127,45,0.8336231414479606,0.8282271688296268,0.8313683859703095,0.8324259155811388,0.8287618369103809,0.8308812897478832,0.0020821777358814813
0.13539886474609375,0.023837230007195002,0.7736010551452637,0.25749769711291887,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.8092566846648775,0.8204737732656513,0.8315476833351334,0.8212531950894625,0.8003366094250639,0.8165722101691378,0.01075594400324154,44,0.8277824279079814,0.8229793257177709,0.8265351214523,0.8323544016170252,0.8251689348737172,0.8269640423137588,0.003130817100252607
0.10859613418579102,0.049057968768395,0.7922017574310303,0.16648709103980358,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.7993199478375204,0.8185639197897541,0.8219984159556467,0.8102548871368398,0.8088220470173165,0.8117894930205195,0.007960553957566086,46,0.8187421247794938,0.8237454021918357,0.820715841287575,0.8241657153960119,0.8235311976295145,0.8221800562568863,0.002106277827889028
0.09279847145080566,0.030901620506840307,0.8382003307342529,0.12196031530802524,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.8003653529050405,0.7979155416351658,0.8264211397919142,0.7993735824603089,0.8020034560967706,0.8052149004312752,0.010685057489245088,47,0.8203000684019152,0.8058584779129796,0.8157709205331432,0.8207671154505246,0.8196954179788806,0.8164784000554887,0.005596976087077985
0.08459854125976562,0.025927759576120608,0.8670007705688476,0.09269616425959931,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.7971968055869895,0.8028998811966734,0.8209093854627929,0.7869262339345503,0.7995157864420204,0.8014888094758044,0.011076410498868452,48,0.8184698671562805,0.8082052828579679,0.8086282947022994,0.810963630426628,0.8197355602511894,0.8132005270788729,0.004926136087834918
0.0881993293762207,0.029355810950362205,0.9962005138397216,0.09676722621995415,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.7848728808992638,0.7987867660294488,0.8126417539691111,0.7900421211793931,0.7965421031788891,0.7965749192004574,0.00940954078413856,50,0.8141641465961047,0.804480822113737,0.8036206305642586,0.809262812468797,0.8124013309693247,0.8087859485424443,0.004181818431834921
0.08159942626953125,0.02995117739732331,0.8876005649566651,0.046469004559055525,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.798888852964316,0.7903013284371961,0.811385318788926,0.7911815530834863,0.7946322497029917,0.7972781642124901,0.007673315415755594,49,0.816752619073334,0.8009938417031658,0.8002965805530592,0.8040638822097546,0.8132045137455237,0.8070622874569675,0.006681627472673455
0.06999917030334472,0.022960470008919716,0.9260012149810791,0.13487993474761625,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.7874271180229989,0.7945566475861325,0.802656874392483,0.7890034920977786,0.7828797206321777,0.7913040397410893,0.006793072646870001,51,0.8097351225834324,0.7982928402378042,0.8013483755535584,0.802283117037325,0.8034607361350615,0.8030240383094362,0.0037675032135222313
