mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0243985652923584,0.005985446925721382,0.0018016815185546875,0.00040063963024798184,,gini,40,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 40}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02120184898376465,0.002038988044230469,0.0018000602722167969,0.00040007254217258207,,gini,41,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 41}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.021201038360595705,0.0007485493320142168,0.0015989780426025391,0.00048825146073875323,,gini,42,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 42}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.024400663375854493,0.004962487614159417,0.0014027118682861327,0.0004894166231622062,,gini,43,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 43}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.019200229644775392,0.0007495646345700784,0.0016004085540771485,0.0004894167160784019,,gini,44,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 44}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.024198389053344725,0.005706604361237669,0.0016013145446777343,0.0004905458319373879,,gini,45,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 45}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02220001220703125,0.001468134030930583,0.0022008419036865234,0.0004007822413442715,,gini,46,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 46}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02280087471008301,0.0032496234567014727,0.0028011322021484373,0.0015996940587661552,,gini,47,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 47}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.022201919555664064,0.0024838528520390317,0.002198934555053711,0.0004011530434506045,,gini,48,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 48}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
0.02280001640319824,0.001326411027613046,0.0016003131866455078,0.0004878801835130874,,gini,49,"{'DT__class_weight': None, 'DT__criterion': 'gini', 'DT__max_depth': 49}",0.9419584640089668,0.9537531050869424,0.9503690103322894,0.9479983439536307,0.933975951326637,0.9456102865679781,0.006975873163120107,107,0.9922098318752925,0.9919998812598334,0.9928944804712904,0.9934261125818701,0.9941206750918213,0.9929301962560215,0.000780878903693129
