mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5198810577392579,0.11241389927748406,0.0,0.0,relu,0.0001,"(57, 57, 57)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (57, 57, 57), 'MLP__learning_rate_init': 0.016}",0.9305937838255762,0.922228235657956,0.9097263027678985,0.9431807638781506,0.9386964589454151,0.9288851090149992,0.011957606154555989,603,0.9541093242616357,0.9253305241997836,0.9247487242925622,0.9573643111179836,0.9493022266893457,0.9421710221122621,0.0142221798540157
0.6066340923309326,0.08862557321611124,0.006250524520874023,0.007655297853789247,relu,0.0001,"(57, 57, 57)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (57, 57, 57), 'MLP__learning_rate_init': 0.032}",0.9298206278026907,0.9143884335858977,0.9217179526828514,0.9408535642492655,0.9403355497139323,0.9294232256069275,0.010347034254801336,545,0.9499516777485695,0.9315022421524664,0.9342392144734808,0.9508987938766041,0.9533980207205812,0.9439979897943402,0.009195710777800958
0.6343754768371582,0.1279360622661097,0.0,0.0,relu,0.0001,"(57, 57, 57)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (57, 57, 57), 'MLP__learning_rate_init': 0.064}",0.9358512447811969,0.9048167620225762,0.9149064481212309,0.9339570125251275,0.9380933972475646,0.9255249729395393,0.013245977049698958,911,0.9502937992886964,0.9214144889438688,0.9421505334776556,0.9515443791557137,0.9500579867017164,0.9430922375135301,0.011336969979976332
0.9081036567687988,0.257494121430295,0.0,0.0,relu,0.0001,"(57, 57, 57)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (57, 57, 57), 'MLP__learning_rate_init': 0.128}",0.9316298128962426,0.9132673573527138,0.9124864697695996,0.9155095098190815,0.9211999381475181,0.9188186175970312,0.007094507639764438,1687,0.9337656564094633,0.9357275398175351,0.915913483841039,0.936222359672182,0.9246056904283282,0.9292469460337095,0.007879031695792954
0.1718754768371582,0.013975211615381143,0.003124904632568359,0.0062498092651367175,relu,0.0001,"(28, 28, 28)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28), 'MLP__learning_rate_init': 1e-06}",0.4896474408535642,0.4862842121540126,0.4850780887583113,0.47654244626565634,0.4895623936910468,0.48542291634451823,0.004789684026888968,3361,0.48622042678212446,0.487492268439771,0.48630740683469914,0.4863286686253285,0.48167233647750096,0.48560422143188486,0.002021061269678958
0.7390100002288819,0.1222358435947411,0.009374761581420898,0.007654460823294936,relu,0.0001,"(28, 28, 28)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28), 'MLP__learning_rate_init': 0.001}",0.901971547858358,0.904298747487243,0.9310267511983917,0.9281815370341735,0.9339570125251275,0.9198871192206588,0.01381894131690603,1549,0.9196033709602597,0.9332031854028144,0.9410062625637853,0.9378595175506416,0.9272769444873974,0.9317898561929796,0.007650584673521055
0.4446763515472412,0.05173437448775345,0.009374904632568359,0.007654577591392347,relu,0.0001,"(28, 28, 28)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28), 'MLP__learning_rate_init': 0.002}",0.9104221431884956,0.9111102520488635,0.9217179526828513,0.9269754136384722,0.9357661976186794,0.9211983918354724,0.009630815012026084,1362,0.9300351785990411,0.9446053038503169,0.9416325189423225,0.9344112416885726,0.9375560538116591,0.9376480593783825,0.005152098139608286
0.33196344375610354,0.08816541307763547,0.0031250476837158202,0.006250095367431641,relu,0.0001,"(28, 28, 28)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28), 'MLP__learning_rate_init': 0.004}",0.9168857275398176,0.9132673573527138,0.9304236895005411,0.9316298128962425,0.9385263646203803,0.926146590381939,0.009521095947506853,877,0.9324029689191278,0.9380547394464203,0.9535294572444719,0.9366089376836245,0.9487010978815524,0.9418594402350393,0.00793052269695418
0.24940075874328613,0.04662171609242598,0.0031247615814208986,0.006249523162841797,relu,0.0001,"(28, 28, 28)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28), 'MLP__learning_rate_init': 0.008}",0.9236972321014383,0.9070589144889439,0.9246482140095872,0.9295577547549095,0.9323179217566104,0.9234560074222978,0.008787594081856262,1056,0.9428367094479665,0.9334409308798515,0.9438514767280036,0.928910236585743,0.9515231173650841,0.9401124942013297,0.008020024848695339
0.31630496978759765,0.08281595538847038,0.003125619888305664,0.006251239776611328,relu,0.0001,"(28, 28, 28)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28), 'MLP__learning_rate_init': 0.016}",0.9189577856811504,0.9242152466367715,0.9299056749652079,0.9292175661048399,0.9396474408535641,0.9283887428483067,0.006871787766336791,655,0.936976186794495,0.9596489871656099,0.9591773619916499,0.9386152775630121,0.9623241070047933,0.951348384103912,0.011129703112250646
0.3406249523162842,0.08861005031771045,0.006249427795410156,0.007653954665325987,relu,0.0001,"(28, 28, 28)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28), 'MLP__learning_rate_init': 0.032}",0.936114117828978,0.9300757692902429,0.9278336168238751,0.9235271377764032,0.9350780887583113,0.9305257460955622,0.004655841060339769,451,0.9601901963816297,0.9579229163445183,0.94156486779032,0.961224292562239,0.9349930415957938,0.9511790629349001,0.010788945807067785
